ID,ZIP Code,Age (in years),Experience (in years),Income (in K/month),Family members,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4182,90024,47,22,22,1,0.4,3,0,0,0,0,1,0
4183,92691,55,29,49,2,0.8,3,220,0,0,0,0,1
4184,94542,41,17,140,1,3.5,1,342,0,0,0,0,0
4185,90277,51,25,99,2,2.4,2,0,0,0,0,0,0
4186,91950,26,2,82,2,2.5,1,199,0,0,0,0,0
4187,90005,33,9,10,4,1,1,81,0,0,0,0,1
4188,94305,30,5,109,4,2.2,2,103,0,0,0,0,1
4189,90041,30,4,45,4,1.3,3,0,0,0,0,0,0
4190,91116,45,19,93,2,1.7,2,0,0,0,0,0,0
4191,95814,40,16,89,3,3.9,2,216,1,1,1,1,0
4192,91711,42,15,39,3,1,2,132,0,0,0,0,0
4193,91768,50,26,21,1,0.2,1,89,0,0,0,1,0
4194,95008,62,37,31,3,0.2,1,0,0,0,0,1,0
4195,95819,63,37,31,1,0.5,3,0,0,0,0,1,0
4196,95054,43,19,52,4,2.2,2,0,0,0,0,0,0
4197,95814,49,25,13,1,0.9,3,0,0,0,0,1,0
4198,90840,51,25,21,2,0.4,3,76,0,1,0,1,0
4199,96003,61,36,50,4,1.7,1,189,0,0,0,1,0
4200,90630,43,19,81,4,0.2,3,0,0,0,0,0,1
4201,94035,43,19,74,4,1.9,1,0,0,0,0,0,1
4202,93109,61,36,89,3,0.5,1,0,0,0,0,1,0
4203,95064,35,9,82,3,0.9,2,0,0,0,0,1,0
4204,93106,59,33,88,4,1.9,2,0,0,0,0,0,0
4205,91711,40,16,61,3,2.1,3,0,0,0,0,0,0
4206,95133,61,36,139,2,3.9,1,0,0,0,0,0,0
4207,93711,48,23,29,1,1.3,2,0,0,0,0,0,0
4208,93305,37,11,51,3,2.1,1,0,0,0,0,1,1
4209,95064,56,32,58,1,1.8,3,241,0,0,0,1,0
4210,91125,35,9,21,2,1.4,3,125,0,0,0,1,0
4211,95819,35,8,43,2,1.67,2,0,0,0,0,0,0
4212,94301,40,16,104,2,1.8,2,0,0,0,0,0,0
4213,94109,50,23,9,1,0.5,2,98,0,0,0,1,0
4214,91125,49,25,39,3,1.9,2,0,0,0,0,0,0
4215,94303,46,22,89,1,2.7,1,0,0,1,1,1,1
4216,94028,64,40,21,2,0.3,3,0,0,0,0,0,0
4217,90059,60,35,173,3,3.1,3,0,1,0,0,1,0
4218,95051,45,21,29,1,0.3,3,105,0,0,0,1,1
4219,94005,52,27,43,4,0.2,2,0,0,0,0,0,1
4220,90066,58,34,30,3,0.4,2,0,0,0,0,0,0
4221,94806,54,30,39,4,0.1,3,0,0,1,0,1,0
4222,90028,48,22,83,2,0.4,3,248,0,0,0,1,0
4223,93106,51,25,58,3,0.7,2,223,0,0,0,0,0
4224,94709,53,26,8,1,0.5,2,0,0,0,0,0,1
4225,95929,57,27,39,3,1,3,0,0,1,0,0,1
4226,91902,43,18,204,2,8.8,1,0,0,0,0,1,0
4227,94591,37,13,45,1,1.8,1,0,0,0,0,0,0
4228,90277,32,7,111,1,3.8,1,0,0,1,0,0,0
4229,95060,34,10,83,2,2,2,148,0,0,0,0,0
4230,94596,54,24,83,1,3,3,0,0,0,0,0,0
4231,92093,62,36,115,2,2.8,1,202,0,0,0,1,1
4232,93106,56,32,60,1,1.8,3,227,0,0,0,1,0
4233,94116,39,15,53,1,1.8,1,0,0,0,0,0,0
4234,95929,32,7,134,2,3.3,1,0,0,0,0,1,0
4235,93555,50,24,91,1,0.8,3,0,0,0,0,1,0
4236,92173,27,1,91,2,0.2,1,0,0,0,0,1,0
4237,91342,37,12,128,2,3.9,1,0,0,0,0,1,1
4238,90401,60,34,78,3,4.4,1,0,0,1,0,0,0
4239,92093,43,19,161,2,7.6,1,464,0,0,0,1,0
4240,92182,62,36,60,3,2.2,3,0,0,0,0,1,0
4241,95064,39,14,161,1,4.1,1,509,0,1,0,0,0
4242,95054,34,9,40,4,2,2,0,0,0,0,1,1
4243,94720,46,21,68,1,0.2,2,0,0,0,0,1,0
4244,94550,46,22,74,3,0.7,1,0,0,0,0,1,0
4245,92121,51,26,55,3,2,2,93,0,0,0,1,0
4246,90630,44,20,145,1,3.5,1,0,0,0,0,0,1
4247,94920,60,35,24,1,1.5,2,0,0,0,0,0,0
4248,90210,65,39,10,1,0.8,2,0,0,0,0,1,0
4249,90720,58,33,138,2,3.9,1,0,0,1,0,1,0
4250,91942,37,12,63,4,2.1,3,0,0,0,0,1,0
4251,90041,52,28,54,4,0.1,3,0,0,0,0,0,1
4252,95064,42,16,62,3,0.9,3,0,0,0,0,1,0
4253,91107,54,29,81,1,0.1,3,0,0,0,0,0,0
4254,90601,54,28,61,3,3,2,0,0,0,0,1,1
4255,91711,51,27,68,1,1.6,3,0,0,0,0,1,0
4256,90095,59,35,78,2,2.8,1,0,0,0,0,1,0
4257,91311,41,17,165,2,7.6,1,157,0,0,0,0,0
4258,95762,43,17,48,3,2.2,2,0,0,0,0,0,1
4259,92660,52,26,155,3,7.2,2,0,1,0,0,1,0
4260,94920,52,26,158,2,3.7,3,251,1,0,0,0,1
4261,94105,57,31,52,1,1.4,1,0,0,0,0,1,0
4262,92507,53,28,18,4,0.8,1,0,0,0,0,0,0
4263,92093,58,33,42,4,1.7,1,0,0,0,0,0,0
4264,94542,59,33,18,2,0.2,3,0,0,0,0,0,0
4265,94304,57,31,40,2,0.3,1,0,0,1,1,1,1
4266,93943,27,2,44,4,0.6,2,0,0,1,1,1,0
4267,94015,42,16,11,1,0.2,1,87,0,0,0,0,1
4268,91902,52,26,194,2,5.7,2,0,1,0,0,1,0
4269,95616,49,23,108,2,2.4,2,0,0,0,0,1,0
4270,92518,47,23,12,4,0.5,2,0,0,0,0,0,0
4271,93117,45,19,19,3,1.5,1,94,0,0,0,1,1
4272,92507,25,1,150,1,6.33,1,0,0,0,0,0,0
4273,92647,47,22,89,4,1.9,3,0,0,0,0,1,0
4274,95812,44,19,83,2,3.8,3,0,0,1,0,0,1
4275,91380,30,3,79,4,2,2,0,0,0,0,1,0
4276,95616,63,38,102,4,3.4,2,0,0,0,0,0,0
4277,92717,50,24,155,1,7.3,1,0,0,0,0,1,1
4278,92612,40,16,138,1,3.5,1,0,0,0,0,1,0
4279,92028,56,31,51,3,1.7,1,0,0,0,0,1,1
4280,94608,39,15,80,2,1.8,2,86,0,0,0,1,1
4281,95136,42,18,135,2,3.3,1,0,0,1,1,1,1
4282,94949,28,1,34,4,1.5,2,162,0,0,0,0,1
4283,92093,26,0,195,3,6.33,3,0,1,1,1,1,0
4284,91320,58,32,62,3,2.2,3,217,0,0,1,1,1
4285,94305,38,13,173,2,3.3,1,243,0,0,0,0,0
4286,93555,23,-3,149,2,7.2,1,0,0,0,0,1,0
4287,93955,53,29,20,1,0.2,1,131,0,0,0,1,1
4288,95207,54,28,42,4,2.5,1,0,0,0,0,1,1
4289,94010,42,17,28,1,0.6,3,0,0,0,0,0,1
4290,90254,54,28,95,1,1.9,2,0,0,0,0,1,0
4291,94596,66,42,95,2,0,3,0,0,0,0,1,0
4292,90034,46,21,34,1,0.1,1,124,0,0,0,1,0
4293,94131,63,37,191,2,4.3,3,205,1,0,0,0,0
4294,90034,63,38,41,2,1.5,1,173,0,0,0,1,1
4295,92110,58,34,150,1,7.4,1,481,0,0,0,1,0
4296,91360,65,41,91,2,0,3,146,0,0,0,0,0
4297,94709,35,9,84,4,2.2,2,0,0,0,0,1,0
4298,92110,33,9,73,4,3.4,1,140,0,0,0,1,0
4299,93106,43,19,122,1,0.3,1,0,0,0,0,1,0
4300,90065,30,5,73,1,2.6,2,133,0,0,0,1,0
4301,95973,61,37,20,2,0.3,3,0,0,0,0,1,0
4302,92677,49,24,130,4,1.1,1,281,1,0,1,1,0
4303,92037,52,27,85,3,3.4,3,0,1,0,0,0,0
4304,94550,45,21,134,2,3.3,1,0,0,0,0,1,1
4305,95678,64,39,98,3,1.8,2,80,0,0,0,1,0
4306,91709,26,1,54,2,1.6,3,0,0,1,0,0,0
4307,92123,35,11,41,3,2,1,0,0,0,0,1,0
4308,94928,45,19,128,4,6,3,0,1,0,0,1,0
4309,94115,44,20,132,3,2.6,1,308,1,0,0,0,0
4310,94025,34,8,188,1,2.9,3,0,1,0,0,1,0
4311,94143,65,41,170,4,6.1,2,0,1,0,1,1,1
4312,90034,32,8,14,3,0.9,3,111,0,0,0,0,0
4313,95616,41,15,93,1,2.8,3,0,0,0,0,1,0
4314,94596,52,28,79,1,2.7,2,0,0,0,0,1,1
4315,94305,35,9,79,4,2.2,2,0,0,0,0,0,0
4316,90024,51,26,62,4,1.8,3,119,0,0,0,1,0
4317,91950,30,6,95,2,0.2,1,0,0,1,0,1,0
4318,92672,58,33,60,4,1.3,3,0,0,0,0,1,0
4319,92374,49,23,75,1,1.5,2,0,0,0,0,0,1
4320,91320,63,38,85,4,0.1,2,0,0,0,0,0,1
4321,94801,40,15,143,1,4.1,1,0,0,0,0,1,0
4322,92717,27,0,34,1,2,2,112,0,0,0,0,1
4323,91320,38,14,44,2,1.7,1,0,0,0,0,0,0
4324,92008,52,28,31,4,0.9,2,151,0,1,0,1,0
4325,94538,49,24,13,4,0.8,1,111,0,0,0,1,0
4326,95616,59,35,52,4,1.5,1,0,0,0,0,1,1
4327,95136,32,8,42,1,0.2,3,102,0,0,0,1,0
4328,91775,30,4,102,4,2.1,3,139,0,0,0,0,1
4329,95039,64,38,143,2,6.4,3,0,1,1,1,1,0
4330,94063,59,33,10,4,0.7,3,0,0,0,0,1,0
4331,90401,62,37,44,1,1.1,3,0,0,0,0,0,0
4332,94720,61,37,158,2,6,1,306,0,1,1,1,1
4333,92672,53,26,12,2,1,2,0,0,0,0,0,1
4334,90095,51,26,59,1,1.2,1,139,0,0,0,1,0
4335,92130,55,29,92,1,1.9,2,0,0,0,0,0,0
4336,94542,36,10,82,2,2.8,1,0,0,0,0,0,1
4337,90509,44,19,44,4,0,2,0,0,0,0,0,0
4338,93010,26,2,182,2,3.2,2,0,1,0,0,0,0
4339,92121,54,30,121,2,0.4,1,0,0,0,0,1,0
4340,95518,35,11,38,1,1.7,1,0,0,0,0,0,1
4341,90024,34,10,92,2,2.7,1,0,0,1,1,0,1
4342,94305,28,3,53,2,1.6,3,0,0,0,0,0,0
4343,93611,32,7,45,3,2.3,1,83,0,1,0,1,0
4344,95422,38,14,63,1,3.6,2,0,0,1,0,1,0
4345,95051,53,28,181,1,8.1,1,0,0,0,0,1,0
4346,94608,26,1,184,2,4.2,3,577,1,0,1,1,1
4347,94970,45,21,33,3,0.5,1,136,0,0,1,1,1
4348,90024,58,33,22,3,0.2,1,0,0,0,0,1,0
4349,92093,59,33,99,2,2.7,1,0,0,0,0,0,0
4350,90089,45,18,44,3,1,2,193,0,0,0,0,0
4351,95134,64,39,101,4,3.4,2,0,0,0,0,0,1
4352,94132,30,3,32,1,2,2,0,0,0,0,1,1
4353,94305,40,16,59,4,2.67,1,0,0,0,0,1,0
4354,94015,61,36,25,2,0.5,2,0,0,0,0,1,1
4355,93940,40,16,140,3,5.6,1,0,1,0,0,0,0
4356,94720,40,10,29,1,0.75,3,0,0,0,0,1,0
4357,90630,43,19,35,1,0.7,1,0,0,0,0,0,0
4358,93302,39,14,141,4,6.3,1,0,1,1,1,1,1
4359,92672,35,11,75,4,2,3,79,0,0,0,0,0
4360,95054,38,12,58,2,2.8,1,0,0,0,0,1,0
4361,90024,67,43,41,2,1.1,1,0,0,0,0,0,0
4362,93940,55,30,42,2,2,2,196,0,0,0,0,1
4363,93940,28,2,55,3,1.1,2,0,0,0,0,0,0
4364,93711,30,4,18,4,0.3,2,84,0,0,0,1,0
4365,92121,59,35,75,4,2.3,3,0,0,1,0,0,0
4366,95020,26,2,85,2,2.5,1,0,0,0,0,0,0
4367,90089,52,28,43,4,1.1,2,0,0,0,0,0,0
4368,90250,40,15,149,2,3.9,1,319,0,0,0,1,1
4369,93943,31,7,25,2,1,2,0,0,1,1,1,1
4370,94005,50,25,19,4,0.4,2,103,0,0,0,1,1
4371,93524,27,3,18,1,0.4,3,0,0,0,0,0,0
4372,90024,64,39,13,4,0.6,2,0,0,0,0,1,0
4373,91765,34,10,41,1,2.4,2,0,0,0,0,0,0
4374,94501,30,6,139,1,4.3,1,0,0,0,0,1,0
4375,93955,39,15,62,3,2.33,1,131,0,0,1,1,1
4376,90032,34,10,51,3,2,1,130,0,0,0,0,0
4377,93950,40,15,71,3,3,1,272,0,0,0,1,0
4378,92507,33,8,145,1,2.7,3,0,1,0,0,1,0
4379,91768,38,12,45,4,1.2,2,138,0,0,0,1,0
4380,93023,42,17,53,4,1.9,3,0,0,0,0,1,0
4381,94105,37,13,64,1,1.5,3,0,0,0,0,1,0
4382,94542,33,8,39,4,0.8,1,0,0,0,0,1,0
4383,92182,60,34,38,3,2.2,3,0,0,1,0,0,0
4384,94709,28,4,85,3,2.5,1,0,0,0,0,1,0
4385,92717,45,20,61,3,2.7,2,0,0,0,0,0,1
4386,94610,56,32,23,1,1.2,3,127,0,0,0,1,1
4387,94305,53,27,122,1,2.4,1,330,0,0,0,0,0
4388,91380,37,12,72,4,0.7,3,0,0,0,0,0,0
4389,90840,47,21,123,1,7.3,1,0,0,0,0,0,0
4390,90057,58,32,40,1,1.6,1,0,0,1,1,1,1
4391,95134,52,26,62,4,2.8,2,0,0,0,0,1,0
4392,94105,46,22,113,2,3.3,1,0,0,0,0,0,1
4393,92634,52,27,81,4,3.8,2,0,0,0,0,0,0
4394,95521,24,0,59,4,1.6,1,0,0,0,0,0,0
4395,94523,57,31,25,2,0.7,2,103,0,0,0,0,0
4396,94720,66,41,25,4,0.6,2,0,0,0,0,1,1
4397,95014,30,5,14,4,0.5,3,0,0,0,0,1,0
4398,90058,48,23,19,1,0.1,1,0,0,0,0,1,0
4399,91942,63,37,61,1,2.5,3,0,0,0,0,0,0
4400,94904,48,23,21,1,0.1,1,0,0,0,0,0,0
4401,94143,34,10,44,1,1.33,1,0,0,0,0,1,0
4402,91902,60,35,42,3,1.5,1,0,0,0,0,0,1
4403,90095,55,25,52,,1.4,3,207,0,1,0,0,0
4404,92064,50,24,112,,0,1,0,0,0,0,0,0
4405,94301,29,5,34,1,0.4,3,0,0,0,0,0,0
4406,91320,61,35,83,2,1.7,3,245,0,0,0,1,0
4407,95133,50,25,24,4,0.4,2,137,0,0,0,1,0
4408,90755,37,13,71,2,1.7,2,0,0,0,0,1,1
4409,93403,64,40,181,2,2.3,2,0,1,0,1,1,1
4410,91765,43,19,75,4,0.2,3,102,0,0,0,1,0
4411,91614,39,14,153,2,3,1,0,0,0,0,0,0
4412,90291,23,-2,75,2,1.8,2,0,0,0,0,1,1
4413,91711,34,10,19,4,0.4,2,0,0,0,0,0,0
4414,91775,29,2,31,4,1.5,2,0,0,0,0,0,1
4415,94720,33,8,178,3,8.5,1,0,1,1,1,1,0
4416,90245,60,35,65,2,1.5,1,220,0,0,0,0,1
4417,94720,49,25,8,1,0.3,1,97,0,0,0,0,0
4418,92374,54,28,92,2,1.1,1,0,0,0,0,1,0
4419,95125,59,34,145,4,1.8,1,198,1,0,0,1,0
4420,93065,42,17,85,1,3.7,3,272,0,0,0,0,0
4421,92130,62,38,149,1,4.7,1,0,0,0,0,1,0
4422,94707,63,38,9,4,0.6,2,100,0,0,0,1,1
4423,94607,57,31,164,2,3.8,3,422,1,0,1,1,1
4424,95816,61,36,40,3,0.5,2,100,0,1,0,0,0
4425,93943,35,10,54,1,2.5,3,0,0,0,0,0,1
4426,95973,26,0,164,2,4,3,301,1,0,0,1,0
4427,95814,33,8,140,1,4.6,1,0,0,0,0,1,0
4428,91711,31,7,18,1,0.4,3,0,0,0,0,0,0
4429,95818,51,27,12,4,1,1,0,0,1,0,1,0
4430,94720,55,29,140,2,2.7,1,0,0,0,0,1,0
4431,94588,38,12,24,2,0.8,3,0,0,0,0,1,1
4432,92806,38,12,60,2,1.8,1,0,0,0,0,1,0
4433,92660,53,27,50,2,0.8,3,0,0,0,0,1,0
4434,92612,62,38,44,1,1.9,2,0,0,0,0,0,1
4435,94596,35,9,51,4,2.2,2,110,0,0,0,1,0
4436,90840,46,21,34,2,1.3,1,116,0,0,0,0,0
4437,90095,60,35,33,2,0.5,2,0,0,0,0,1,0
4438,92507,63,38,63,2,1.5,1,0,0,0,0,1,0
4439,90025,43,18,22,2,0,3,0,0,0,0,0,0
4440,94542,33,7,104,2,3.6,3,0,1,0,0,0,1
4441,90041,43,19,75,3,0.3,3,0,0,0,0,0,0
4442,92709,62,36,75,2,1.7,3,0,0,0,0,0,0
4443,91367,48,23,62,4,3.6,3,83,0,0,0,0,1
4444,90034,38,14,48,1,1.8,1,169,0,0,0,0,0
4445,95035,36,10,73,2,2.8,1,0,0,0,0,1,1
4446,90064,49,25,135,2,1.4,1,82,0,0,0,1,1
4447,92177,61,35,61,3,2.2,3,117,0,0,0,1,1
4448,95616,49,22,78,3,2,2,0,0,0,0,1,0
4449,94102,59,34,40,3,0.9,3,0,0,0,0,1,0
4450,95211,30,6,44,1,0.2,3,0,0,0,0,0,1
4451,94111,44,20,45,2,2.5,1,0,0,0,0,1,0
4452,92130,67,41,18,2,0.4,1,0,0,0,0,1,0
4453,90035,59,35,53,4,2.3,3,174,0,0,0,1,0
4454,94112,37,11,11,3,0.1,2,0,0,0,0,0,0
4455,94143,50,24,38,3,0.6,2,0,0,0,0,1,0
4456,94040,56,31,28,1,1.5,2,0,0,1,1,1,1
4457,94040,29,3,35,2,0.3,1,88,0,0,1,1,1
4458,92843,55,29,81,3,1.7,2,171,0,0,0,1,0
4459,94590,48,22,90,2,0.8,3,205,0,0,0,0,0
4460,90064,32,8,115,1,4,1,0,0,0,0,0,0
4461,92093,47,22,78,1,0.2,2,0,0,0,0,1,0
4462,94301,46,21,30,4,1.9,3,0,0,0,0,1,0
4463,95630,33,7,39,4,0.8,1,0,0,0,0,1,1
4464,94123,39,13,69,3,0.1,1,0,0,0,0,0,0
4465,93943,60,35,29,3,0.2,1,79,0,0,0,1,1
4466,94108,39,15,54,4,2.2,2,0,0,0,0,0,1
4467,90071,34,10,60,3,2.8,1,0,0,0,1,1,1
4468,91768,55,30,99,1,0.1,3,0,0,0,0,0,0
4469,94117,67,42,51,3,2.2,1,0,0,0,0,1,1
4470,94025,40,14,53,3,0.5,3,0,0,1,1,1,1
4471,91911,44,20,111,2,5.3,2,0,1,0,0,1,0
4472,94588,56,30,79,3,0.8,1,302,0,0,0,0,0
4473,95616,50,25,90,1,2.8,2,0,0,0,0,1,0
4474,92115,31,5,18,2,0.3,1,124,0,0,0,1,1
4475,95817,66,41,73,3,2.4,1,0,0,0,0,0,0
4476,95039,43,18,59,3,0.8,3,91,0,0,0,1,0
4477,95833,58,32,40,2,0.3,1,0,0,0,0,0,0
4478,92028,33,9,41,1,1.5,2,0,0,0,1,1,1
4479,91380,33,9,53,1,2.1,3,0,0,0,0,0,0
4480,93117,32,8,128,2,4.33,1,0,0,0,0,1,0
4481,92037,55,30,145,2,6,3,0,1,0,0,1,0
4482,95045,25,-2,35,4,1,3,0,0,0,0,1,0
4483,90404,40,14,28,2,0.8,3,0,0,0,0,0,0
4484,90095,54,28,155,1,1,1,256,0,0,0,1,1
4485,95747,36,11,195,2,3,1,0,0,0,0,1,1
4486,92182,35,9,50,4,2.2,2,0,0,0,0,0,0
4487,92735,44,19,48,3,0.8,3,0,0,0,0,0,1
4488,94583,38,14,81,1,3.6,2,0,0,0,0,1,1
4489,91030,30,4,50,1,1.5,1,0,0,0,0,0,0
4490,95518,39,13,21,3,0.2,2,0,0,0,0,1,0
4491,90250,35,9,142,2,0,1,0,0,1,0,1,0
4492,91604,41,16,64,4,0.4,1,0,0,0,0,1,0
4493,94939,56,26,91,1,3,3,0,0,0,0,1,1
4494,96064,52,28,74,1,2.6,2,0,0,0,0,1,1
4495,95354,29,4,182,1,3.7,3,0,1,0,0,1,0
4496,95616,38,14,82,4,2.67,1,0,0,0,0,0,0
4497,95616,51,25,45,4,2.6,1,0,0,0,0,0,0
4498,95136,45,21,85,2,3.2,1,0,0,1,0,1,0
4499,90291,51,26,133,1,0.6,1,328,0,0,0,0,0
4500,91304,53,26,22,1,0.5,2,0,0,0,0,1,1
4501,94305,50,26,24,4,0.5,2,0,0,0,0,0,1
4502,94132,59,33,38,3,2.2,3,178,0,1,1,1,1
4503,92647,57,32,80,2,0,3,0,0,0,0,0,0
4504,92374,45,21,33,3,0.5,1,108,0,0,0,1,0
4505,93023,27,1,41,4,1.8,3,147,0,0,0,0,0
4506,94063,40,15,90,4,1.1,2,0,0,1,0,1,0
4507,92037,39,13,89,1,2.8,3,153,0,0,0,1,1
4508,94550,26,1,8,2,0.9,3,0,0,0,0,0,1
4509,94117,27,2,85,1,1.9,1,0,0,0,0,1,1
4510,94550,55,30,53,3,1.7,1,0,0,0,0,1,0
4511,93109,64,39,20,3,0.1,3,0,0,0,0,0,0
4512,91911,41,17,9,1,1,1,0,0,0,0,1,1
4513,95747,46,22,25,4,0.6,1,0,0,0,0,1,1
4514,92325,43,19,114,1,1.7,1,0,0,0,0,1,0
4515,91768,24,-3,41,4,1,3,0,0,0,0,1,0
4516,94305,29,3,49,4,2.1,3,0,0,0,0,0,0
4517,95929,58,32,12,4,0.7,3,0,0,0,0,1,0
4518,91902,45,18,50,3,2.5,2,0,0,0,0,1,0
4519,94609,53,28,30,4,0.2,2,0,0,0,0,1,0
4520,92399,45,21,32,4,0.6,1,77,0,0,0,0,1
4521,94706,32,7,41,4,2,2,0,0,0,0,0,0
4522,95123,56,31,25,3,0.1,2,0,0,0,0,0,0
4523,90630,31,5,29,1,0.3,1,0,0,0,0,0,0
4524,94040,29,4,50,4,1.7,2,0,0,0,0,1,0
4525,94542,48,24,79,3,0.7,1,0,0,0,0,1,1
4526,94110,36,11,110,1,3.8,1,0,0,0,0,1,1
4527,92518,36,9,40,2,1.67,2,129,0,1,0,1,0
4528,90024,41,16,18,1,0.6,3,0,0,0,0,0,1
4529,94086,48,23,48,1,0.3,1,0,0,0,0,0,0
4530,92103,27,0,40,4,1,3,0,0,0,0,0,0
4531,95370,33,9,19,2,1,2,92,0,0,0,1,0
4532,94025,31,7,35,1,1.33,1,131,0,0,0,0,1
4533,90073,48,22,133,2,3.1,2,0,1,0,0,1,0
4534,95762,59,34,19,2,0.5,2,0,0,0,0,1,0
4535,94025,41,17,83,4,2.67,1,0,0,0,0,1,0
4536,96091,42,18,39,3,2.1,3,0,0,0,0,0,0
4537,92354,62,37,38,3,0.5,2,0,0,0,0,0,0
4538,95929,62,36,63,1,2.5,3,0,0,0,0,1,1
4539,94305,51,24,85,3,2,2,0,0,0,0,0,0
4540,94305,48,24,14,4,1,1,0,0,0,0,1,0
4541,90210,56,32,64,4,1.5,1,0,0,0,0,1,0
4542,95023,62,38,124,1,3.8,1,405,0,0,0,1,0
4543,94131,53,29,20,1,0.2,1,0,0,1,1,1,1
4544,95134,62,38,33,3,0.1,3,0,0,0,0,1,0
4545,95819,28,4,80,3,2.5,1,0,0,0,0,1,0
4546,90025,61,35,35,2,0.2,3,0,0,0,0,1,0
4547,91109,48,24,74,3,0.7,1,0,0,1,0,1,0
4548,94304,50,25,32,2,0.7,2,0,0,0,0,1,0
4549,93109,58,33,73,4,0.7,1,241,0,0,0,0,0
4550,94080,53,29,41,2,0.8,1,0,0,0,0,1,0
4551,95621,65,40,18,1,1.5,2,0,0,0,0,1,0
4552,91330,27,0,28,4,1.5,2,0,0,0,0,1,0
4553,92037,50,23,64,1,2.67,2,0,0,0,0,0,0
4554,92093,50,25,44,2,0.7,2,192,0,0,0,1,0
4555,94801,41,16,109,3,1,1,0,0,1,0,1,0
4556,95054,43,19,71,3,0.3,3,179,0,0,0,0,0
4557,94608,55,29,79,2,1.1,1,0,0,1,0,1,0
4558,95054,33,9,30,2,1,2,0,0,0,0,1,0
4559,95521,44,19,82,2,0.4,1,0,0,0,0,1,1
4560,91950,47,20,101,3,2,2,270,0,0,0,1,0
4561,94709,43,18,13,2,0.1,2,0,0,0,1,1,1
4562,91365,59,33,59,3,1.4,3,0,0,0,0,0,0
4563,94928,65,40,64,2,1.5,1,0,0,0,0,0,1
4564,92350,28,2,188,2,4.5,1,0,0,1,0,1,0
4565,90095,58,32,28,2,0.3,1,148,0,0,0,0,0
4566,92614,33,8,120,2,4.2,3,76,1,0,0,0,1
4567,92831,24,0,131,1,5.4,1,0,0,0,0,1,0
4568,94105,46,20,19,3,0.5,2,97,0,1,0,1,0
4569,94305,26,0,44,4,1.3,3,0,0,1,0,0,0
4570,92152,47,21,49,3,2.2,2,0,0,1,0,0,0
4571,91902,32,6,99,2,4.5,3,249,0,0,0,1,0
4572,94304,58,28,95,1,3,3,0,0,0,0,0,0
4573,95112,32,7,81,4,1.8,3,0,0,0,0,1,0
4574,95616,46,20,73,2,0.8,3,264,0,0,1,1,1
4575,91765,35,11,193,2,6.5,1,0,0,0,0,0,1
4576,90095,53,27,115,2,0.5,3,0,1,0,0,0,0
4577,93003,55,30,41,2,0.6,3,0,0,0,0,1,1
4578,90401,63,37,80,2,1.7,3,0,0,0,0,1,1
4579,94143,45,20,90,4,1.1,2,0,0,0,0,1,1
4580,94305,58,32,41,1,0.2,1,81,0,0,0,1,0
4581,91103,50,24,102,2,6.3,1,0,0,0,0,1,0
4582,94234,37,13,59,1,1.5,3,0,0,0,0,0,1
4583,92691,25,-1,69,3,0.3,3,0,0,0,0,1,0
4584,92521,52,26,83,1,3.1,1,0,1,0,0,1,0
4585,90089,26,0,49,3,2.4,2,0,0,0,0,0,0
4586,94010,35,11,180,1,3.6,3,571,1,0,1,1,1
4587,91910,58,32,61,3,2.2,3,0,0,0,0,1,1
4588,94720,37,11,59,4,0.2,3,0,0,0,0,0,0
4589,95351,35,10,85,4,2.1,3,0,0,0,0,0,1
4590,93727,31,7,13,1,0.5,3,0,0,0,0,1,0
4591,94022,58,34,151,3,0.6,2,0,1,0,0,0,0
4592,94577,43,16,44,3,1,2,0,0,0,0,1,0
4593,92115,43,18,53,3,0.8,3,154,0,0,0,0,0
4594,95747,54,30,133,1,5,2,0,1,0,0,0,1
4595,91320,53,27,31,3,0.9,3,78,0,0,0,1,0
4596,90232,32,7,101,4,2.2,2,0,0,0,0,1,0
4597,95131,37,13,61,3,2.8,1,0,0,0,0,0,0
4598,90095,34,10,68,3,2.6,2,0,0,0,0,0,0
4599,94143,51,26,21,4,0.8,1,0,0,0,0,1,0
4600,90024,49,25,149,2,0.4,1,0,0,0,0,1,0
4601,93555,54,24,75,1,1.4,3,0,0,0,0,0,0
4602,95630,37,12,55,1,2.5,3,0,0,0,0,1,0
4603,94305,57,32,81,2,3.7,1,226,0,0,0,1,1
4604,91768,37,12,179,1,8.6,1,0,0,0,0,1,0
4605,90601,32,7,81,2,3.4,2,0,1,0,0,0,1
4606,94611,48,22,42,1,1.2,2,0,0,0,0,0,0
4607,94607,44,20,199,2,6.67,1,0,0,0,0,1,0
4608,93117,50,23,18,1,0.5,2,0,0,0,0,1,1
4609,91604,44,19,28,1,0.3,3,0,0,0,0,1,0
4610,95006,54,28,80,4,2.6,3,143,0,0,0,0,0
4611,91330,37,13,79,1,3.6,2,104,0,0,0,1,0
4612,93940,34,7,52,2,1,2,0,0,0,0,1,0
4613,92007,32,6,18,2,0.3,2,0,0,0,0,1,0
4614,91361,63,38,52,4,1.7,1,218,0,0,0,1,1
4615,92093,56,30,15,4,0.7,3,102,0,0,0,0,0
4616,93943,37,12,84,4,0.7,3,0,0,0,0,1,0
4617,92521,66,41,114,1,0.8,3,0,0,0,0,1,1
4618,95521,38,13,41,3,0.5,3,0,0,0,0,0,1
4619,95354,35,9,29,3,0.9,1,126,0,0,0,1,0
